"station","cruiseNumber","year","month","day","longitude","latitude","depth","sea_temperature","salinity","sigmaTheta","descriptor"
"HL2","HUD2000050",2000,10,7,-63.3223,44.268,20,16.07,30.85,22.55,"18HU00050"
"HL2","HUD2000050",2000,10,7,-63.3223,44.268,30,12.07,31.46,23.83,"18HU00050"
"HL2","HUD2000050",2000,10,7,-63.3223,44.268,50,5.78,32.04,25.24,"18HU00050"
"HL2","HUD2000050",2000,10,7,-63.3223,44.268,75,4.03,32.7,25.95,"18HU00050"
"HL2","HUD2000050",2000,10,7,-63.3223,44.268,100,5.6,33.29,26.25,"18HU00050"
"HL2","HUD2000050",2000,10,7,-63.3223,44.268,125,7.34,33.91,26.51,"18HU00050"
"HL2","HUD2000050",2000,10,7,-63.3223,44.268,150,8.52,34.32,26.67,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,0,10.38,31.11,23.85,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,10,10.39,31.1,23.84,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,20,8.52,31.41,24.38,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,30,5.58,31.84,25.11,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,50,4.74,32.68,25.87,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,75,6.25,33.51,26.34,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,100,8.27,34.24,26.63,"18HU00050"
"HL2","HUD2000050",2000,10,16,-63.313,44.2627,125,9.48,34.67,26.78,"18HU00050"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,0,NA,NA,NA,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,10,9.48,30,23.13,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,20,9.47,30,23.13,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,30,9.31,30.1,23.24,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,50,5.7,31.64,24.93,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,75,4.92,32.58,25.76,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,100,3.97,32.75,26,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2323,44.2867,125,4.97,33.13,26.2,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,0,9.53,30.08,23.18,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,10,9.53,30.08,23.18,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,20,9.53,30.08,23.18,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,30,9.62,30.21,23.28,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,50,4.86,31.64,25.02,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,75,4.31,32.49,25.76,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,100,4.1,32.79,26.02,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,125,5.29,33.24,26.25,"18HU00066"
"HL2","HUD2000066",2000,11,22,-63.2922,44.2697,150,7.18,33.86,26.5,"18HU00066"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,0,2.36,30.74,24.54,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,10,2.37,30.72,24.52,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,20,2.48,30.69,24.48,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,30,2.7,30.86,24.6,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,50,2.87,30.95,24.67,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,75,2.99,31.14,24.81,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,100,3.35,31.64,25.17,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,125,3.49,32.54,25.88,"18VA01666"
"HL2","BCD2001666",2001,1,5,-63.3167,44.2667,150,5.35,33.34,26.32,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,0,1.05,30.69,24.58,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,10,1.06,31.01,24.84,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,20,1.3,31.09,24.88,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,30,2.06,31.4,25.08,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,50,2.45,31.54,25.17,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,75,2.6,31.64,25.24,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,100,2.68,31.73,25.3,"18VA01666"
"HL2","BCD2001666",2001,1,20,-63.3167,44.2667,125,2.92,31.96,25.47,"18VA01666"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,0,0.43,31.07,24.92,"18NE01003"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,10,0.44,31.07,24.92,"18NE01003"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,20,0.52,31.09,24.93,"18NE01003"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,30,0.6,31.11,24.94,"18NE01003"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,50,1.09,31.32,25.08,"18NE01003"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,75,3.26,32.36,25.76,"18NE01003"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,100,5.17,33.15,26.19,"18NE01003"
"HL2","NED2001003",2001,2,13,-63.3168,44.2682,125,5.69,33.34,26.28,"18NE01003"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,0,-0.58,31.21,25.07,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,10,-0.57,31.21,25.07,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,20,-0.57,31.21,25.07,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,30,-0.58,31.21,25.07,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,50,0.48,31.44,25.21,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,75,2.13,32.09,25.63,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,100,2.29,32.18,25.69,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,125,2.87,32.4,25.82,"18NE01004"
"HL2","NED2001004",2001,2,27,-63.3093,44.2621,150,5.55,33.25,26.22,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,0,0.38,31.66,25.4,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,10,0.38,31.67,25.4,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,20,0.38,31.67,25.4,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,30,0.49,31.73,25.44,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,50,2.04,32.33,25.83,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,75,3.48,32.86,26.14,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,100,3.95,33.01,26.21,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,125,5.88,33.48,26.37,"18NE01004"
"HL2","NED2001004",2001,3,14,-63.3179,44.2636,150,8.7,34.39,26.69,"18NE01004"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,0,0.19,31.22,25.05,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,10,0.01,31.23,25.06,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,20,0.01,31.55,25.32,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,30,0.24,31.64,25.39,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,50,0.89,31.86,25.52,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,75,1.41,32.13,25.71,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,100,2.4,32.43,25.88,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,125,5.18,33.28,26.29,"18VA01666"
"HL2","BCD2001666",2001,3,30,-63.3167,44.2667,150,8.61,34.41,26.72,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,0,1.28,31.78,25.44,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,10,1.28,31.81,25.46,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,20,1.28,31.81,25.46,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,30,1.31,31.81,25.47,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,50,1.34,31.86,25.5,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,75,1.44,32.04,25.64,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,100,1.92,32.25,25.78,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,125,2.41,32.45,25.9,"18VA01666"
"HL2","BCD2001666",2001,4,10,-63.3167,44.2667,150,3.5,32.79,26.08,"18VA01666"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,0,3.55,31.35,24.92,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,10,3.39,31.41,24.99,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,20,2.52,31.56,25.18,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,30,1.48,31.93,25.54,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,50,2.08,32.2,25.72,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,75,2,32.37,25.87,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,100,2.8,32.71,26.07,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,125,5.22,33.4,26.38,"18HU01009"
"HL2","HUD2001009",2001,5,1,-63.3022,44.266,150,5.67,33.52,26.43,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,0,3.4,30.79,24.49,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,10,3.34,30.8,24.51,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,20,2.48,31.25,24.93,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,30,1.8,31.64,25.29,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,50,1.24,31.98,25.6,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,75,1.82,32.16,25.71,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,100,2.04,32.4,25.89,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,125,3.31,32.82,26.12,"18HU01009"
"HL2","HUD2001009",2001,5,6,-63.3197,44.2698,150,5.21,33.39,26.38,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,0,2.51,31.05,24.77,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,10,2.43,31.05,24.78,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,20,2.26,31.14,24.86,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,30,2.07,31.2,24.93,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,50,0.76,31.65,25.37,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,75,1.09,31.91,25.56,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,100,1.44,32.1,25.68,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,125,3.31,32.8,26.1,"18HU01009"
"HL2","HUD2001009",2001,5,16,-63.31867,44.26867,150,5.19,33.39,26.38,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,0,6.78,30.22,23.69,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,10,6.61,30.47,23.9,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,20,4.21,31.48,24.97,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,30,3.12,31.83,25.34,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,50,2.23,31.92,25.49,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,75,2.01,32.15,25.69,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,100,2.11,32.34,25.83,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,125,3.3,32.81,26.11,"18HU01009"
"HL2","HUD2001009",2001,5,25,-63.3187,44.2703,150,4.87,33.3,26.35,"18HU01009"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,0,7.82,30.44,23.72,"18HU01022"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,10,6.39,30.55,23.99,"18HU01022"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,20,2.87,31.05,24.74,"18HU01022"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,30,2.6,31.26,24.93,"18HU01022"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,50,2.45,31.59,25.2,"18HU01022"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,75,2.39,32.01,25.55,"18HU01022"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,100,1.64,32.16,25.72,"18HU01022"
"HL2","HUD2001022",2001,5,30,-63.3167,44.2675,125,4.1,33.12,26.28,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,0,10.49,31.8,24.37,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,10,8.39,31.88,24.77,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,20,4.45,32.01,25.37,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,30,3.45,32.09,25.52,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,50,1.46,32.2,25.76,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,75,1.87,32.44,25.93,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,100,2.36,32.67,26.08,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,125,5.13,33.46,26.44,"18HU01022"
"HL2","HUD2001022",2001,6,15,-63.3208,44.2713,150,6.97,34,26.63,"18HU01022"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,0,9.61,31.24,24.08,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,10,9.44,31.3,24.16,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,20,5.08,32.15,25.41,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,30,2.35,32.17,25.68,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,50,2.08,32.43,25.91,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,75,2.11,32.62,26.05,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,100,2.86,32.84,26.18,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,125,5.07,33.45,26.44,"18NE01032"
"HL2","NED2001032",2001,7,3,-63.3313,44.256,150,7.49,34.17,26.7,"18NE01032"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,0,12.05,30.89,23.39,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,10,8.65,31.69,24.58,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,20,4.15,32.18,25.53,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,30,2.45,32.11,25.62,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,50,1.82,32.26,25.79,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,75,2.02,32.51,25.98,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,100,3.67,33.04,26.26,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,125,6.24,33.8,26.57,"18NE01037"
"HL2","NED2001037",2001,7,16,-63.3195,44.267,150,8.04,34.36,26.76,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,0,14.75,31.23,23.12,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,10,10.88,31.5,24.07,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,20,5.45,31.86,25.14,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,30,4.56,32.14,25.45,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,50,1.9,32.39,25.88,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,75,2.63,32.71,26.09,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,100,3.66,33.04,26.26,"18NE01037"
"HL2","NED2001037",2001,7,30,-63.3194,44.2697,125,5.31,33.53,26.48,"18NE01037"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,0,16.98,30.95,22.41,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,10,13.37,31.15,23.34,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,20,4.85,31.48,24.9,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,30,3.25,31.69,25.23,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,50,2.18,32.06,25.6,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,75,2.42,32.51,25.94,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,100,4.65,33.29,26.36,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,125,7.29,34.1,26.67,"18VA01666"
"HL2","BCD2001666",2001,8,15,-63.3167,44.2667,150,7.75,34.24,26.72,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,0,19.02,30.76,21.78,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,10,17.99,30.89,22.13,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,20,11.43,31.45,23.94,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,30,5.68,31.76,25.03,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,50,2.73,32.41,25.84,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,75,2.93,32.75,26.1,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,100,4.48,33.27,26.36,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,125,6.83,33.95,26.62,"18VA01666"
"HL2","BCD2001666",2001,8,30,-63.3167,44.2667,150,7.44,34.15,26.69,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,0,18.15,30.9,22.1,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,10,18.15,31.23,22.35,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,20,18.13,31.23,22.36,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,30,13.34,31.88,23.91,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,50,3.9,32.54,25.84,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,75,2.62,32.7,26.08,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,100,4.04,33.14,26.31,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,125,6.04,33.74,26.55,"18VA01666"
"HL2","BCD2001666",2001,9,18,-63.3167,44.2667,150,7.32,34.13,26.69,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,0,13.86,31.04,23.16,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,10,13.74,31.04,23.18,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,20,11.03,31.21,23.82,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,30,7.36,31.54,24.65,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,50,2.53,32.19,25.68,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,75,2.3,32.61,26.04,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,100,3.71,33.04,26.26,"18VA01666"
"HL2","BCD2001666",2001,10,12,-63.3167,44.2667,125,5.13,33.47,26.45,"18VA01666"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,0,NA,NA,NA,"18HU01061"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,10,13.34,31.06,23.28,"18HU01061"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,20,13.2,31.08,23.32,"18HU01061"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,30,10.55,31.33,24,"18HU01061"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,50,3.68,32.22,25.61,"18HU01061"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,75,3.64,32.91,26.16,"18HU01061"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,100,5.84,33.68,26.53,"18HU01061"
"HL2","HUD2001061",2001,10,24,-63.3167,44.2705,125,6.68,33.93,26.62,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,0,13.43,31.04,23.25,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,10,13.44,31.05,23.25,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,20,13.39,31.06,23.27,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,30,13.1,31.1,23.36,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,50,4.37,32.11,25.46,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,75,2.9,32.75,26.1,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,100,3.48,32.97,26.22,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,125,5.21,33.51,26.47,"18HU01061"
"HL2","HUD2001061",2001,10,29,-63.3128,44.2628,150,6.7,33.96,26.64,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,0,12.77,NA,NA,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,10,12.78,31.1,23.41,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,20,12.77,31.1,23.42,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,30,11.81,31.25,23.71,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,50,3.55,32.19,25.6,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,75,2.8,32.56,25.95,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,100,3.33,32.85,26.14,"18HU01061"
"HL2","HUD2001061",2001,11,7,-63.3158,44.271,125,5.08,33.46,26.45,"18HU01061"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,0,2.99,30.64,24.41,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,10,2.99,30.65,24.41,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,20,2.98,30.65,24.42,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,30,2.99,30.66,24.42,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,50,3.19,30.78,24.5,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,75,3.67,31.46,25,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,100,3.58,32.11,25.53,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,125,3.49,32.61,25.94,"18VA02666"
"HL2","BCD2002666",2002,1,11,-63.3167,44.2667,150,4.47,33.07,26.21,"18VA02666"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,0,0.65,31.29,25.08,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,10,0.56,31.31,25.11,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,20,0.53,31.35,25.14,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,30,0.55,31.41,25.19,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,50,1.83,31.9,25.5,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,75,2.49,32.06,25.58,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,100,4.27,32.81,26.02,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,125,7.63,34.19,26.69,"18NE02002"
"HL2","NED2002002",2002,3,2,-63.3159,44.2727,150,8.08,34.36,26.76,"18NE02002"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,0,1,31.31,25.08,"18VA02666"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,10,0.93,31.33,25.1,"18VA02666"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,20,0.75,31.38,25.15,"18VA02666"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,30,0.77,31.4,25.17,"18VA02666"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,50,0.78,31.44,25.19,"18VA02666"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,75,1.4,31.98,25.6,"18VA02666"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,100,2.61,32.32,25.78,"18VA02666"
"HL2","BCD2002666",2002,3,18,-63.2384,44.2923,125,3.05,32.5,25.88,"18VA02666"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,0,0.84,31.19,24.99,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,10,0.84,31.21,25.01,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,20,0.83,31.33,25.11,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,30,0.87,31.38,25.15,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,50,0.98,31.61,25.32,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,75,1.9,32.05,25.62,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,100,2.28,32.15,25.67,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,125,2.28,32.16,25.68,"18NE02003"
"HL2","NED2002003",2002,3,19,-63.3171,44.2639,150,3.28,32.48,25.85,"18NE02003"
"HL2","BCD2002666",2002,3,29,-63.2283,44.2967,0,0.61,31.29,25.08,"18VA02666"
"HL2","BCD2002666",2002,3,29,-63.2283,44.2967,10,0.55,31.28,25.08,"18VA02666"
"HL2","BCD2002666",2002,3,29,-63.2283,44.2967,20,0.32,31.28,25.09,"18VA02666"
